PARTYEAR,Month_Ending,FY_Start_Date,FY_End_Date,TRETSPEF,TRETSPEF_DESCRIPTION,FCE,FCEs_With_Procedure,Ordinary_Admission_Episodes,FCE_DAY_CASES,FCE_DAY_WITH_PROCEDURE,FAE,EMERGENCY,Total_Appointments,Attended_Appointments,DNA_Appointments,First_Attendance,Follow_Up_Attendance,Latest_Month_Flag
202107,30SEP21,01APR21,31MAR22,215,Paediatric Ear Nose and Throat Service,1870,1647,827,1043,981,1824,245,21908,14042,2110,5607,8435,1
202107,30SEP21,01APR21,31MAR22,216,Paediatric Ophthalmology Service,573,530,75,498,462,571,14,49472,33560,5988,9321,24239,1
202107,30SEP21,01APR21,31MAR22,217,Paediatric Oral and Maxillofacial Surgery Service,334,299,148,186,181,333,103,2365,1647,171,732,915,1
202107,30SEP21,01APR21,31MAR22,218,Paediatric Neurosurgery Service,722,586,515,207,181,591,139,3188,2456,188,537,1919,1
202107,30SEP21,01APR21,31MAR22,219,Paediatric Plastic Surgery Service,1576,1375,865,711,661,1562,571,10454,8248,773,2922,5326,1
202107,30SEP21,01APR21,31MAR22,220,Paediatric Burns Care Service,270,248,210,60,55,266,174,2485,2159,170,541,1618,1
202107,30SEP21,01APR21,31MAR22,221,Paediatric Cardiac Surgery Service,293,248,288,5,5,165,10,183,149,21,76,73,1
202107,30SEP21,01APR21,31MAR22,222,Paediatric Thoracic Surgery Service,4,2,4,0,0,3,0,41,33,0,12,21,1
202107,30SEP21,01APR21,31MAR22,223,Paediatric Epilepsy Service,59,38,34,25,18,53,10,5653,4108,443,756,3352,1
202107,30SEP21,01APR21,31MAR22,240,Paediatric Palliative Medicine Service,,,,,,,,24,9,3,0,9,1
202107,30SEP21,01APR21,31MAR22,241,Paediatric Pain Management Service,15,15,4,11,11,15,0,439,358,25,73,267,1
202107,30SEP21,01APR21,31MAR22,242,Paediatric Intensive Care Service,806,585,806,0,0,367,273,161,147,14,17,130,1
202107,30SEP21,01APR21,31MAR22,251,Paediatric Gastroenterology Service,2764,2439,538,2226,2071,2683,161,14364,9887,1121,2258,7629,1
202107,30SEP21,01APR21,31MAR22,252,Paediatric Endocrinology Service,952,855,131,821,770,934,19,10831,7759,974,1451,6308,1
202107,30SEP21,01APR21,31MAR22,253,Paediatric Clinical Haematology Service,2652,2286,531,2121,2008,2561,254,9531,7185,686,974,6211,1
202107,30SEP21,01APR21,31MAR22,254,Paediatric Audio Vestibular Medicine Service,26,24,2,24,22,26,0,9101,6132,896,2477,3655,1
202107,30SEP21,01APR21,31MAR22,255,Paediatric Clinical Immunology and Allergy Service,871,623,68,803,582,850,8,11678,7474,875,2458,5016,1
202107,30SEP21,01APR21,31MAR22,256,Paediatric Infectious Diseases Service,105,44,67,38,15,62,14,1086,768,125,262,506,1
202107,30SEP21,01APR21,31MAR22,257,Paediatric Dermatology Service,283,194,39,244,166,280,6,18131,11963,1746,3943,8020,1
202107,30SEP21,01APR21,31MAR22,258,Paediatric Respiratory Medicine Service,1722,957,1448,274,234,1551,623,17913,12246,1753,3485,8761,1
202107,30SEP21,01APR21,31MAR22,259,Paediatric Nephrology Service,999,752,297,702,588,913,91,7561,5685,503,626,5059,1
202107,30SEP21,01APR21,31MAR22,260,Paediatric Medical Oncology Service,3993,3297,1129,2864,2641,3886,470,8260,6867,323,446,6421,1
202107,30SEP21,01APR21,31MAR22,261,Paediatric Inherited Metabolic Medicine Service,224,168,71,153,132,219,17,2066,1370,117,116,1254,1
202107,30SEP21,01APR21,31MAR22,262,Paediatric Rheumatology Service,832,677,91,741,612,822,24,6346,4728,433,913,3756,1
202107,30SEP21,01APR21,31MAR22,263,Paediatric Diabetes Service,111,10,101,10,5,82,67,15042,11291,1161,452,10839,1
202107,30SEP21,01APR21,31MAR22,264,Paediatric Cystic Fibrosis Service,92,74,44,48,40,90,9,1836,1348,58,21,1327,1
202107,30SEP21,01APR21,31MAR22,280,Paediatric Interventional Radiology Service,72,67,32,40,38,48,0,377,303,1,59,244,1
202107,30SEP21,01APR21,31MAR22,290,Community Paediatric Service,20,16,4,16,15,20,4,34049,26126,2995,5634,20492,1
202107,30SEP21,01APR21,31MAR22,291,Paediatric Neurodisability Service,33,30,6,27,26,33,2,7781,5796,560,1411,4385,1
202107,30SEP21,01APR21,31MAR22,300,General Internal Medicine Service,306993,92050,289794,17199,14317,217026,197048,125707,106471,6531,51379,55092,1
202107,30SEP21,01APR21,31MAR22,301,Gastroenterology Service,125483,106524,26302,99181,95195,105086,4080,268820,200872,20704,69953,130906,1
202107,30SEP21,01APR21,31MAR22,302,Endocrinology Service,12871,5243,10018,2853,2657,5459,2446,96905,67801,8283,16165,51636,1
202107,30SEP21,01APR21,31MAR22,303,Clinical Haematology Service,56246,51140,7076,49170,47047,54115,2799,237892,192947,11035,21310,171635,1
202107,30SEP21,01APR21,31MAR22,304,Clinical Physiology Service,6,5,2,4,4,6,1,61707,47048,4029,23918,23130,1
202107,30SEP21,01APR21,31MAR22,305,Clinical Pharmacology Service,488,219,405,83,79,247,120,1651,1154,121,292,862,1
202107,30SEP21,01APR21,31MAR22,306,Hepatology Service,3464,2311,2063,1401,1250,2048,267,46135,32021,5727,6674,25345,1
202107,30SEP21,01APR21,31MAR22,307,Diabetes Service,6371,1921,5925,446,394,2685,2183,136150,102166,13848,15944,86222,1
202107,30SEP21,01APR21,31MAR22,308,Blood and Marrow Transplantation Service,484,404,229,255,219,443,46,3745,3126,131,160,2966,1
202107,30SEP21,01APR21,31MAR22,309,Haemophilia Service,289,273,37,252,250,287,33,4560,3393,441,416,2977,1
202107,30SEP21,01APR21,31MAR22,310,Audio Vestibular Medicine Service,1,0,1,0,0,1,1,37439,29103,2025,9615,19488,1
202107,30SEP21,01APR21,31MAR22,311,Clinical Genetics Service,14,10,0,14,10,14,0,9697,7711,632,4427,3284,1
202107,30SEP21,01APR21,31MAR22,313,Clinical Immunology and Allergy Service,837,766,16,821,757,835,11,5377,3550,519,1287,2263,1
202107,30SEP21,01APR21,31MAR22,314,Rehabilitation Medicine Service,4544,2276,4391,153,76,2303,376,28580,21155,2073,4688,16467,1
202107,30SEP21,01APR21,31MAR22,315,Palliative Medicine Service,927,176,916,11,10,396,234,11286,10191,293,1842,8349,1
202107,30SEP21,01APR21,31MAR22,316,Clinical Immunology Service,611,598,4,607,594,611,0,3992,2819,266,429,2390,1
202107,30SEP21,01APR21,31MAR22,317,Allergy Service,678,641,20,658,622,678,0,11508,7925,1273,2934,4991,1
202107,30SEP21,01APR21,31MAR22,318,Intermediate Care Service,1069,303,1068,1,1,554,35,79367,78580,575,11143,67437,1
202107,30SEP21,01APR21,31MAR22,319,Respite Care Service,231,0,231,0,0,231,0,1,1,0,0,1,1
202107,30SEP21,01APR21,31MAR22,320,Cardiology Service,56058,36850,39692,16366,15346,32421,11198,421261,324207,27329,135971,188222,1
202107,30SEP21,01APR21,31MAR22,321,Paediatric Cardiology Service,1077,930,644,433,391,869,85,23085,16669,1628,4868,11801,1
202107,30SEP21,01APR21,31MAR22,322,Clinical Microbiology Service,36,15,20,16,10,27,11,12203,9972,769,6258,2253,1
202107,30SEP21,01APR21,31MAR22,323,Spinal Injuries Service,251,201,221,30,29,203,26,2671,2076,144,168,1908,1
202107,30SEP21,01APR21,31MAR22,324,Anticoagulant Service,7,7,3,4,4,7,3,70985,61548,4168,5006,56542,1
202107,30SEP21,01APR21,31MAR22,325,Sport and Exercise Medicine Service,818,192,813,5,4,740,732,2066,1164,168,465,699,1
202107,30SEP21,01APR21,31MAR22,326,Acute Internal Medicine Service,6230,1598,6225,5,4,4621,4608,2904,2753,98,2137,616,1
202107,30SEP21,01APR21,31MAR22,327,Cardiac Rehabilitation Service,,,,,,,,12170,9421,841,1674,7747,1
202107,30SEP21,01APR21,31MAR22,328,Stroke Medicine Service,11774,6374,11742,32,26,5489,5197,10455,7977,752,3835,4142,1
202107,30SEP21,01APR21,31MAR22,329,Transient Ischaemic Attack Service,150,84,149,1,1,84,81,9750,8311,387,6759,1552,1
202107,30SEP21,01APR21,31MAR22,330,Dermatology Service,12774,12103,251,12523,11963,12726,58,377922,277572,25718,96227,181338,1
202107,30SEP21,01APR21,31MAR22,331,Congenital Heart Disease Service,94,84,59,35,34,89,14,5974,3337,460,786,2551,1
202107,30SEP21,01APR21,31MAR22,340,Respiratory Medicine Service,45588,17848,39058,6530,5417,17415,9740,246974,181156,20502,57103,124053,1
202107,30SEP21,01APR21,31MAR22,341,Respiratory Physiology Service,636,516,497,139,64,604,24,56030,41558,5424,13675,27883,1
202107,30SEP21,01APR21,31MAR22,342,Pulmonary Rehabilitation Service,,,,,,,,3630,2961,177,495,2466,1
202107,30SEP21,01APR21,31MAR22,343,Adult Cystic Fibrosis Service,434,172,213,221,75,365,64,2769,1897,321,44,1853,1
202107,30SEP21,01APR21,31MAR22,344,Complex Specialised Rehabilitation Service,55,48,55,0,0,24,0,1156,976,127,209,767,1
202107,30SEP21,01APR21,31MAR22,345,Specialist Rehabilitation Service,35,31,35,0,0,11,0,920,778,90,33,745,1
202107,30SEP21,01APR21,31MAR22,346,Local Specialist Rehabilitation Service,15,9,15,0,0,3,0,110,101,9,16,85,1
202107,30SEP21,01APR21,31MAR22,347,Sleep Medicine Service,,,,,,,,248,197,19,13,184,1
202107,30SEP21,01APR21,31MAR22,348,Post-COVID-19 Syndrome Service,,,,,,,,797,641,83,393,248,1
202107,30SEP21,01APR21,31MAR22,350,Infectious Diseases Service,3328,1160,3035,293,238,1194,842,48277,34261,5651,12513,21748,1
202107,30SEP21,01APR21,31MAR22,352,Tropical Medicine Service,52,20,51,1,1,29,28,484,429,49,182,247,1
202107,30SEP21,01APR21,31MAR22,360,Genitourinary Medicine Service,73,48,45,28,27,47,14,9676,7805,1015,1247,6558,1
202107,30SEP21,01APR21,31MAR22,361,Renal Medicine Service,14696,8879,10771,3925,3533,8169,2925,126560,96953,8619,10187,86766,1
202107,30SEP21,01APR21,31MAR22,370,Medical Oncology Service,37372,33646,5249,32123,30687,36526,3232,225580,189492,4916,15019,174473,1
202107,30SEP21,01APR21,31MAR22,371,Nuclear Medicine Service,52,49,30,22,22,51,2,4160,3120,149,1470,1650,1
202107,30SEP21,01APR21,31MAR22,400,Neurology Service,13715,11770,4722,8993,8689,12152,2005,195591,138110,15354,41849,96261,1
202107,30SEP21,01APR21,31MAR22,401,Clinical Neurophysiology Service,152,144,25,127,124,151,4,22284,18072,1767,16517,1555,1
202107,30SEP21,01APR21,31MAR22,410,Rheumatology Service,11985,11010,1146,10839,10458,11520,384,268120,191439,17558,32507,158931,1
202107,30SEP21,01APR21,31MAR22,420,Paediatric Service,73744,11898,69684,4060,3002,69680,58412,203286,150486,18499,68523,81936,1
202107,30SEP21,01APR21,31MAR22,421,Paediatric Neurology Service,1021,824,318,703,600,949,95,11805,8494,878,1914,6580,1
202107,30SEP21,01APR21,31MAR22,422,Neonatal Critical Care Service,14113,5667,14103,10,7,11142,678,9758,7540,754,2589,4951,1
202107,30SEP21,01APR21,31MAR22,424,Well Baby Service,38616,1442,38616,0,0,38140,283,2779,2117,328,687,1430,1
202107,30SEP21,01APR21,31MAR22,430,Elderly Medicine Service,71068,21000,69977,1091,882,25501,23387,41140,29864,2589,13018,16846,1
202107,30SEP21,01APR21,31MAR22,431,Orthogeriatric Medicine Service,11,11,11,0,0,10,10,,,,,,
202107,30SEP21,01APR21,31MAR22,450,Dental Medicine Service,350,341,11,339,331,349,3,9820,7067,923,2435,4632,1
202107,30SEP21,01APR21,31MAR22,451,Special Care Dentistry Service,77,66,5,72,61,77,0,19,18,0,1,17,1
202107,30SEP21,01APR21,31MAR22,460,Medical Ophthalmology Service,628,625,5,623,621,628,0,10961,8260,864,1321,6939,1
202107,30SEP21,01APR21,31MAR22,499,"Non-UK Provider; specialty function not known, tre",3,0,3,0,0,2,2,1,0,0,0,0,1
202107,30SEP21,01APR21,31MAR22,501,Obstetrics Service,84744,47657,84294,450,402,81935,1362,381206,310926,22648,76868,233975,1
202107,30SEP21,01APR21,31MAR22,502,Gynaecology Service,39804,26080,25092,14712,13324,38507,15777,389411,290820,24963,136392,154424,1
202107,30SEP21,01APR21,31MAR22,503,Gynaecological Oncology Service,1723,1515,1215,508,463,1624,106,29128,21978,1576,9013,12965,1
202107,30SEP21,01APR21,31MAR22,505,Fetal Medicine Service,12,9,2,10,9,12,0,2295,1909,130,641,1268,1
202107,30SEP21,01APR21,31MAR22,560,Midwifery Service,18392,7593,18387,5,2,17628,165,328743,264967,18914,54920,210003,1
202107,30SEP21,01APR21,31MAR22,650,Physiotherapy Service,139,59,95,44,42,91,40,432159,342381,36040,101689,240692,1
202107,30SEP21,01APR21,31MAR22,651,Occupational Therapy Service,,,,,,,,47144,38268,4129,11997,26271,1
202107,30SEP21,01APR21,31MAR22,652,Speech and Language Therapy Service,1,0,1,0,0,0,0,19304,16571,846,3617,12905,1
202107,30SEP21,01APR21,31MAR22,653,Podiatry Service,155,126,6,149,121,155,1,61434,48010,3677,6844,41166,1
202107,30SEP21,01APR21,31MAR22,654,Dietetics Service,3,3,0,3,3,3,0,66703,53522,5374,15297,38225,1
202107,30SEP21,01APR21,31MAR22,655,Orthoptics Service,2,1,1,1,1,2,0,52026,35283,6648,8757,26526,1
202107,30SEP21,01APR21,31MAR22,656,Clinical Psychology Service,3,2,1,2,2,3,0,17381,14187,1395,2383,11804,1
202107,30SEP21,01APR21,31MAR22,657,Prosthetics Service,,,,,,,,1333,1091,59,126,965,1
202107,30SEP21,01APR21,31MAR22,658,Orthotics Service,4,4,4,0,0,4,3,27946,21605,1883,7682,13923,1
202107,30SEP21,01APR21,31MAR22,659,Dramatherapy Service,,,,,,,,4,3,1,0,3,1
202107,30SEP21,01APR21,31MAR22,661,Music Therapy Service,,,,,,,,7,5,2,0,5,1
202107,30SEP21,01APR21,31MAR22,662,Optometry Service,1,0,1,0,0,0,0,9832,7096,951,2233,4863,1
202107,30SEP21,01APR21,31MAR22,663,Podiatric Surgery Service,256,246,10,246,236,256,2,3790,2306,248,466,1840,1
202107,30SEP21,01APR21,31MAR22,675,Cardiac Physiology Service,,,,,,,,1343,1209,64,301,908,1
202107,30SEP21,01APR21,31MAR22,677,Gastrointestinal Physiology Service,6,6,0,6,6,6,0,,,,,,
202107,30SEP21,01APR21,31MAR22,700,Learning Disability Service,229,1,229,0,0,203,61,13296,10907,1101,2850,8057,1
202107,30SEP21,01APR21,31MAR22,710,Adult Mental Health Service,4390,10,4386,4,0,3130,2376,127464,98597,14202,13031,85566,1
202107,30SEP21,01APR21,31MAR22,711,Child and Adolescent Psychiatry Service,105,1,103,2,1,79,29,39975,32638,3459,5622,27016,1
202107,30SEP21,01APR21,31MAR22,712,Forensic Psychiatry Service,93,0,93,0,0,35,8,1878,1697,68,250,1447,1
202107,30SEP21,01APR21,31MAR22,713,Medical Psychotherapy Service,12,9,1,11,9,12,1,5230,3934,400,469,3465,1
202107,30SEP21,01APR21,31MAR22,715,Old Age Psychiatry Service,819,11,815,4,4,611,346,20905,16852,860,3566,13286,1
202107,30SEP21,01APR21,31MAR22,720,Eating Disorders Service,4,0,4,0,0,3,0,1525,1213,67,118,1095,1
202107,30SEP21,01APR21,31MAR22,721,Addiction Service,41,23,41,0,0,39,1,299,120,142,35,85,1
202107,30SEP21,01APR21,31MAR22,722,Liaison Psychiatry Service,1,0,1,0,0,1,0,1079,913,93,355,558,1
202107,30SEP21,01APR21,31MAR22,723,Psychiatric Intensive Care Service,21,0,21,0,0,10,4,,,,,,
202107,30SEP21,01APR21,31MAR22,724,Perinatal Mental Health Service,12,0,12,0,0,10,2,745,498,114,78,420,1
202107,30SEP21,01APR21,31MAR22,725,Mental Health Recovery and Rehabilitation Service,3,0,3,0,0,3,1,474,295,67,29,266,1
202107,30SEP21,01APR21,31MAR22,727,Dementia Assessment Service,0,0,0,0,0,0,0,562,456,30,153,303,1
202107,30SEP21,01APR21,31MAR22,800,Clinical Oncology Service,34052,30220,4465,29587,27995,32765,2231,279197,243382,5620,36286,207095,1
202107,30SEP21,01APR21,31MAR22,811,Interventional Radiology Service,5735,5266,1347,4388,4189,4875,69,9674,8382,388,5267,3115,1
202107,30SEP21,01APR21,31MAR22,812,Diagnostic Imaging Service,882,815,91,791,737,833,5,429677,406148,5043,203949,202199,1
202107,30SEP21,01APR21,31MAR22,822,Chemical Pathology Service,321,282,50,271,262,304,20,8250,5690,711,1451,4239,1
202107,30SEP21,01APR21,31MAR22,834,Medical Virology Service,2,1,0,2,1,2,0,23769,18595,1405,14236,4359,1
202107,30SEP21,01APR21,31MAR22,840,Audiology Service,5,3,4,1,1,4,2,127915,112782,6386,45458,67324,1
202107,30SEP21,01APR21,31MAR22,920,Diabetic Education Service,1,1,1,0,0,1,1,313,254,26,103,151,1
202107,31AUG21,01APR21,31MAR22,&,Not Known,187,66,178,9,9,144,26,8260,6610,804,1260,5350,1
202107,31AUG21,01APR21,31MAR22,100,General Surgery Service,102175,67633,68658,33517,31248,90606,50049,225894,174682,13162,67596,107085,1
202107,31AUG21,01APR21,31MAR22,101,Urology Service,51145,40818,24520,26625,24354,47258,11935,307783,226963,18610,65914,161035,1
202107,31AUG21,01APR21,31MAR22,102,Transplant Surgery Service,999,745,797,202,191,735,291,8971,6985,624,537,6448,1
202107,31AUG21,01APR21,31MAR22,103,Breast Surgery Service,5931,5694,1918,4013,3909,5841,95,144539,115379,7086,54287,61092,1
202107,31AUG21,01APR21,31MAR22,104,Colorectal Surgery Service,23933,19813,8987,14946,14320,21586,3996,102033,77585,5875,35856,41729,1
202107,31AUG21,01APR21,31MAR22,105,Hepatobiliary and Pancreatic Surgery Service,2236,1536,1912,324,298,1445,440,8375,6101,508,1622,4479,1
202107,31AUG21,01APR21,31MAR22,106,Upper Gastrointestinal Surgery Service,8162,6338,4228,3934,3733,6970,1936,20153,14887,1450,6187,8700,1
202107,31AUG21,01APR21,31MAR22,107,Vascular Surgery Service,7338,5704,5024,2314,2100,6171,2154,53149,37663,3832,16331,21332,1
202107,31AUG21,01APR21,31MAR22,108,Spinal Surgery Service,3939,3352,2109,1830,1744,3618,668,30937,23176,1792,7013,16163,1
202107,31AUG21,01APR21,31MAR22,109,Bariatric Surgery Service,72,69,69,3,3,72,0,579,462,51,81,381,1
202107,31AUG21,01APR21,31MAR22,110,Trauma and Orthopaedic Service,73417,61456,49745,23672,22314,66564,23032,687624,534870,45826,190101,344759,1
202107,31AUG21,01APR21,31MAR22,111,Orthopaedic Service,1,1,0,1,1,1,0,30,10,2,1,9,1
202107,31AUG21,01APR21,31MAR22,113,Endocrine Surgery Service,1,1,1,0,0,1,0,283,149,16,58,91,1
202107,31AUG21,01APR21,31MAR22,115,Trauma Surgery Service,173,138,165,8,7,167,148,3456,2584,421,1069,1515,1
202107,31AUG21,01APR21,31MAR22,120,Ear Nose and Throat Service,17279,13419,9305,7974,7447,16635,5496,259987,182159,20818,75708,106449,1
202107,31AUG21,01APR21,31MAR22,130,Ophthalmology Service,60204,57366,2466,57738,55656,59637,1037,772065,581205,56062,145177,435657,1
202107,31AUG21,01APR21,31MAR22,140,Oral Surgery Service,9972,9105,1513,8459,7930,9767,782,80987,57284,7268,24799,32485,1
202107,31AUG21,01APR21,31MAR22,141,Restorative Dentistry Service,362,350,5,357,346,361,0,20594,14976,1379,3006,11970,1
202107,31AUG21,01APR21,31MAR22,142,Paediatric Dentistry Service,1345,1162,24,1321,1140,1345,3,9191,6431,918,2355,4076,1
202107,31AUG21,01APR21,31MAR22,143,Orthodontic Service,48,44,4,44,43,47,2,65832,47149,5042,3482,43665,1
202107,31AUG21,01APR21,31MAR22,144,Maxillofacial Surgery Service,6831,5985,2540,4291,4044,6653,1503,53561,36821,4904,12762,24059,1
202107,31AUG21,01APR21,31MAR22,145,Oral and Maxillofacial Surgery Service,324,290,95,229,221,318,67,2303,1712,184,623,1088,1
202107,31AUG21,01APR21,31MAR22,150,Neurosurgical Service,6438,5207,5442,996,928,5149,1906,36044,25820,2143,8057,17763,1
202107,31AUG21,01APR21,31MAR22,160,Plastic Surgery Service,17121,15100,5670,11451,10815,16777,3638,105750,78619,6956,25072,53547,1
202107,31AUG21,01APR21,31MAR22,161,Burns Care Service,402,244,374,28,26,364,287,6233,4983,411,1224,3759,1
202107,31AUG21,01APR21,31MAR22,170,Cardiothoracic Surgery Service,818,653,808,10,10,540,101,4521,3412,172,1039,2373,1
202107,31AUG21,01APR21,31MAR22,171,Paediatric Surgery Service,3894,2985,2344,1550,1415,3544,1232,18705,12788,1675,5711,7077,1
202107,31AUG21,01APR21,31MAR22,172,Cardiac Surgery Service,2208,1768,2186,22,19,1586,238,7355,5808,321,1698,4110,1
202107,31AUG21,01APR21,31MAR22,173,Thoracic Surgery Service,2202,1868,2077,125,105,1953,264,6645,5401,353,1520,3881,1
202107,31AUG21,01APR21,31MAR22,174,Cardiothoracic Transplantation Service,159,139,123,36,35,148,46,1350,964,49,42,922,1
202107,31AUG21,01APR21,31MAR22,180,Emergency Medicine Service,47206,10764,47156,50,35,46579,46468,18478,16532,899,12983,3549,1
202107,31AUG21,01APR21,31MAR22,190,Anaesthetic Service,1193,776,474,719,444,945,172,102944,81979,4794,36369,45610,1
202107,31AUG21,01APR21,31MAR22,191,Pain Management Service,10111,9780,194,9917,9611,9998,39,73384,55710,6378,13640,42070,1
202107,31AUG21,01APR21,31MAR22,192,Intensive Care Medicine Service,3333,2123,3327,6,5,1256,1140,1929,1453,139,991,462,1
202107,31AUG21,01APR21,31MAR22,199,"Non-UK Provider; specialty function not known, tre",866,0,866,0,0,217,82,45,1,9,0,1,1
202107,31AUG21,01APR21,31MAR22,211,Paediatric Urology Service,1571,1424,401,1170,1085,1551,111,9404,6117,1000,1923,4194,1
202107,31AUG21,01APR21,31MAR22,212,Paediatric Transplantation Surgery Service,19,13,13,6,3,17,4,17,9,0,0,9,1
202107,31AUG21,01APR21,31MAR22,213,Paediatric Gastrointestinal Surgery Service,3,3,2,1,1,2,0,2,1,0,0,1,1
202107,31AUG21,01APR21,31MAR22,214,Paediatric Trauma and Orthopaedic Service,1921,1698,1335,586,537,1843,691,38433,27030,3397,10324,16706,1
202107,31AUG21,01APR21,31MAR22,215,Paediatric Ear Nose and Throat Service,1966,1742,813,1153,1097,1921,234,20333,12976,2132,5155,7821,1
202107,31AUG21,01APR21,31MAR22,216,Paediatric Ophthalmology Service,519,493,72,447,433,513,17,43766,28182,6089,7717,20465,1
202107,31AUG21,01APR21,31MAR22,217,Paediatric Oral and Maxillofacial Surgery Service,350,307,142,208,194,344,97,2224,1497,153,642,855,1
202107,31AUG21,01APR21,31MAR22,218,Paediatric Neurosurgery Service,711,572,541,170,151,577,168,2950,2232,172,446,1786,1
202107,31AUG21,01APR21,31MAR22,219,Paediatric Plastic Surgery Service,1430,1255,828,602,550,1406,535,9571,7378,768,2300,5078,1
202107,31AUG21,01APR21,31MAR22,220,Paediatric Burns Care Service,279,253,225,54,51,267,169,2480,2108,173,481,1627,1
202107,31AUG21,01APR21,31MAR22,221,Paediatric Cardiac Surgery Service,331,270,323,8,6,200,14,159,131,14,72,59,1
